 ,secID,ticker,exchangeCD,secShortName,secFullName,industryVersionCD,industry,industryID,industrySymbol,intoDate,outDate,isNew,industryID1,industryName1,industryID2,industryName2
0,000001.XSHE,1,XSHE,平安银行,平安银行股份有限公司,10303,申万行业分类,10303210101,480101,2014/1/1,2016/1/10,0,1030321,银行,103032101,银行
1,000001.XSHE,1,XSHE,平安银行,平安银行股份有限公司,10303,申万行业分类,10303210101,480101,2016/1/10,,1,1030321,银行,103032101,银行
2,000001.XSHE,1,XSHE,平安银行,平安银行股份有限公司,10303,申万行业分类,10303330101,440101,1991/4/3,2007/7/2,0,1030333,金融服务,103033301,银行
3,000001.XSHE,1,XSHE,平安银行,平安银行股份有限公司,10303,申万行业分类,10303330101,440101,2007/7/2,2008/6/2,0,1030333,金融服务,103033301,银行
4,000001.XSHE,1,XSHE,平安银行,平安银行股份有限公司,10303,申万行业分类,10303330101,440101,2008/6/2,2014/1/1,0,1030333,金融服务,103033301,银行
5,000002.XSHE,2,XSHE,万科A,万科企业股份有限公司,10303,申万行业分类,10303200101,430101,1991/1/29,2007/7/2,0,1030320,房地产,103032001,房地产开发
6,000002.XSHE,2,XSHE,万科A,万科企业股份有限公司,10303,申万行业分类,10303200101,430101,2007/7/2,2008/1/2,0,1030320,房地产,103032001,房地产开发
7,000002.XSHE,2,XSHE,万科A,万科企业股份有限公司,10303,申万行业分类,10303200101,430101,2008/1/2,2008/6/2,0,1030320,房地产,103032001,房地产开发
8,000002.XSHE,2,XSHE,万科A,万科企业股份有限公司,10303,申万行业分类,10303200101,430101,2008/6/2,2015/10/1,0,1030320,房地产,103032001,房地产开发
9,000002.XSHE,2,XSHE,万科A,万科企业股份有限公司,10303,申万行业分类,10303200101,430101,2015/10/1,,1,1030320,房地产,103032001,房地产开发
10,000003.XSHE,3,XSHE,PT金田A,金田实业(集团)股份有限公司,10303,申万行业分类,10303280101,510101,1991/4/14,2007/7/2,0,1030328,综合,103032801,综合
11,000003.XSHE,3,XSHE,PT金田A,金田实业(集团)股份有限公司,10303,申万行业分类,10303280101,510101,2007/7/2,,1,1030328,综合,103032801,综合
12,000004.XSHE,4,XSHE,国农科技,深圳中国农大科技股份有限公司,10303,申万行业分类,10303170301,370301,2001/9/1,2007/7/2,0,1030317,医药生物,103031703,生物制品
13,000004.XSHE,4,XSHE,国农科技,深圳中国农大科技股份有限公司,10303,申万行业分类,10303170301,370301,2009/1/1,2009/6/1,0,1030317,医药生物,103031703,生物制品
14,000004.XSHE,4,XSHE,国农科技,深圳中国农大科技股份有限公司,10303,申万行业分类,10303170301,370301,2009/6/1,,1,1030317,医药生物,103031703,生物制品
15,000004.XSHE,4,XSHE,国农科技,深圳中国农大科技股份有限公司,10303,申万行业分类,10303190301,420301,1989/12/23,2001/9/1,0,1030319,交通运输,103031903,公交
16,000004.XSHE,4,XSHE,国农科技,深圳中国农大科技股份有限公司,10303,申万行业分类,10303200101,430101,2007/7/2,2008/6/2,0,1030320,房地产,103032001,房地产开发
17,000004.XSHE,4,XSHE,国农科技,深圳中国农大科技股份有限公司,10303,申万行业分类,10303200101,430101,2008/6/2,2009/1/1,0,1030320,房地产,103032001,房地产开发
18,000005.XSHE,5,XSHE,世纪星源,深圳世纪星源股份有限公司,10303,申万行业分类,10303180401,410401,2017/6/29,,1,1030318,公用事业,103031804,环保工程及服务
19,000005.XSHE,5,XSHE,世纪星源,深圳世纪星源股份有限公司,10303,申万行业分类,10303200101,430101,1990/12/10,2007/7/2,0,1030320,房地产,103032001,房地产开发
20,000005.XSHE,5,XSHE,世纪星源,深圳世纪星源股份有限公司,10303,申万行业分类,10303200101,430101,2007/7/2,2008/1/2,0,1030320,房地产,103032001,房地产开发
21,000005.XSHE,5,XSHE,世纪星源,深圳世纪星源股份有限公司,10303,申万行业分类,10303200101,430101,2008/1/2,2008/6/2,0,1030320,房地产,103032001,房地产开发
22,000005.XSHE,5,XSHE,世纪星源,深圳世纪星源股份有限公司,10303,申万行业分类,10303200101,430101,2008/6/2,2017/6/29,0,1030320,房地产,103032001,房地产开发
23,000006.XSHE,6,XSHE,深振业A,深圳市振业(集团)股份有限公司,10303,申万行业分类,10303200101,430101,1992/4/27,2007/7/2,0,1030320,房地产,103032001,房地产开发
24,000006.XSHE,6,XSHE,深振业A,深圳市振业(集团)股份有限公司,10303,申万行业分类,10303200101,430101,2007/7/2,2008/1/2,0,1030320,房地产,103032001,房地产开发
25,000006.XSHE,6,XSHE,深振业A,深圳市振业(集团)股份有限公司,10303,申万行业分类,10303200101,430101,2008/1/2,2008/6/2,0,1030320,房地产,103032001,房地产开发
26,000006.XSHE,6,XSHE,深振业A,深圳市振业(集团)股份有限公司,10303,申万行业分类,10303200101,430101,2008/6/2,2015/10/1,0,1030320,房地产,103032001,房地产开发
27,000006.XSHE,6,XSHE,深振业A,深圳市振业(集团)股份有限公司,10303,申万行业分类,10303200101,430101,2015/10/1,,1,1030320,房地产,103032001,房地产开发
28,000007.XSHE,7,XSHE,全新好,深圳市全新好股份有限公司,10303,申万行业分类,10303050304,240504,2014/1/1,2014/7/1,0,1030305,有色金属,103030503,稀有金属
29,000007.XSHE,7,XSHE,全新好,深圳市全新好股份有限公司,10303,申万行业分类,10303050505,240106,2013/7/1,2014/1/1,0,1030305,有色金属,103030505,有色金属冶炼与加工
30,000007.XSHE,7,XSHE,全新好,深圳市全新好股份有限公司,10303,申万行业分类,10303130202,330202,1992/4/13,2006/9/1,0,1030313,家用电器,103031302,视听器材
31,000007.XSHE,7,XSHE,全新好,深圳市全新好股份有限公司,10303,申万行业分类,10303200101,430101,2006/9/1,2007/7/2,0,1030320,房地产,103032001,房地产开发
32,000007.XSHE,7,XSHE,全新好,深圳市全新好股份有限公司,10303,申万行业分类,10303200101,430101,2007/7/2,2008/6/2,0,1030320,房地产,103032001,房地产开发
33,000007.XSHE,7,XSHE,全新好,深圳市全新好股份有限公司,10303,申万行业分类,10303200101,430101,2008/6/2,2009/6/1,0,1030320,房地产,103032001,房地产开发
34,000007.XSHE,7,XSHE,全新好,深圳市全新好股份有限公司,10303,申万行业分类,10303240201,460201,2010/5/4,2012/10/8,0,1030324,休闲服务,103032402,酒店
35,000007.XSHE,7,XSHE,全新好,深圳市全新好股份有限公司,10303,申万行业分类,10303240201,460201,2009/6/1,2010/5/4,0,1030324,休闲服务,103032402,酒店
36,000007.XSHE,7,XSHE,全新好,深圳市全新好股份有限公司,10303,申万行业分类,10303240401,460401,2014/7/1,2017/6/29,0,1030324,休闲服务,103032404,餐饮
37,000007.XSHE,7,XSHE,全新好,深圳市全新好股份有限公司,10303,申万行业分类,10303280101,510101,2012/10/8,2013/7/1,0,1030328,综合,103032801,综合
38,000007.XSHE,7,XSHE,全新好,深圳市全新好股份有限公司,10303,申万行业分类,10303280101,510101,2017/6/29,,1,1030328,综合,103032801,综合
39,000008.XSHE,8,XSHE,神州高铁,神州高铁技术股份有限公司,10303,申万行业分类,10303050301,240501,2015/10/26,2017/5/26,0,1030305,有色金属,103030503,稀有金属
40,000008.XSHE,8,XSHE,神州高铁,神州高铁技术股份有限公司,10303,申万行业分类,10303090501,640501,2015/7/1,2015/8/4,0,1030309,机械设备,103030905,运输设备
41,000008.XSHE,8,XSHE,神州高铁,神州高铁技术股份有限公司,10303,申万行业分类,10303090501,640501,2015/8/4,2015/10/26,0,1030309,机械设备,103030905,运输设备
42,000008.XSHE,8,XSHE,神州高铁,神州高铁技术股份有限公司,10303,申万行业分类,10303090501,640501,2017/5/26,,1,1030309,机械设备,103030905,运输设备
43,000008.XSHE,8,XSHE,神州高铁,神州高铁技术股份有限公司,10303,申万行业分类,10303240201,460201,2013/1/1,2013/7/1,0,1030324,休闲服务,103032402,酒店
44,000008.XSHE,8,XSHE,神州高铁,神州高铁技术股份有限公司,10303,申万行业分类,10303240201,460201,2013/7/1,2015/7/1,0,1030324,休闲服务,103032402,酒店
45,000008.XSHE,8,XSHE,神州高铁,神州高铁技术股份有限公司,10303,申万行业分类,10303280101,510101,1992/5/7,2007/7/2,0,1030328,综合,103032801,综合
46,000008.XSHE,8,XSHE,神州高铁,神州高铁技术股份有限公司,10303,申万行业分类,10303280101,510101,2007/7/2,2008/6/2,0,1030328,综合,103032801,综合
47,000008.XSHE,8,XSHE,神州高铁,神州高铁技术股份有限公司,10303,申万行业分类,10303280101,510101,2008/6/2,2013/1/1,0,1030328,综合,103032801,综合
48,000009.XSHE,9,XSHE,中国宝安,中国宝安集团股份有限公司,10303,申万行业分类,10303200101,430101,1991/6/25,2007/7/2,0,1030320,房地产,103032001,房地产开发
49,000009.XSHE,9,XSHE,中国宝安,中国宝安集团股份有限公司,10303,申万行业分类,10303200101,430101,2007/7/2,2008/6/2,0,1030320,房地产,103032001,房地产开发
50,000009.XSHE,9,XSHE,中国宝安,中国宝安集团股份有限公司,10303,申万行业分类,10303200101,430101,2008/6/2,2013/1/1,0,1030320,房地产,103032001,房地产开发
51,000009.XSHE,9,XSHE,中国宝安,中国宝安集团股份有限公司,10303,申万行业分类,10303280101,510101,2013/1/1,2013/7/1,0,1030328,综合,103032801,综合
52,000009.XSHE,9,XSHE,中国宝安,中国宝安集团股份有限公司,10303,申万行业分类,10303280101,510101,2013/7/1,,1,1030328,综合,103032801,综合
53,000010.XSHE,10,XSHE,美丽生态,深圳美丽生态股份有限公司,10303,申万行业分类,10303070301,620501,2015/7/1,,1,1030307,建筑装饰,103030703,园林工程
54,000010.XSHE,10,XSHE,美丽生态,深圳美丽生态股份有限公司,10303,申万行业分类,10303230401,450201,1995/10/27,2007/7/2,0,1030323,商业贸易,103032304,贸易
55,000010.XSHE,10,XSHE,美丽生态,深圳美丽生态股份有限公司,10303,申万行业分类,10303280101,510101,2008/6/2,2015/1/1,0,1030328,综合,103032801,综合
56,000010.XSHE,10,XSHE,美丽生态,深圳美丽生态股份有限公司,10303,申万行业分类,10303280101,510101,2015/1/1,2015/7/1,0,1030328,综合,103032801,综合
57,000010.XSHE,10,XSHE,美丽生态,深圳美丽生态股份有限公司,10303,申万行业分类,10303280101,510101,2007/7/2,2008/1/2,0,1030328,综合,103032801,综合
58,000010.XSHE,10,XSHE,美丽生态,深圳美丽生态股份有限公司,10303,申万行业分类,10303280101,510101,2008/1/2,2008/6/2,0,1030328,综合,103032801,综合
59,000011.XSHE,11,XSHE,深物业A,深圳市物业发展(集团)股份有限公司,10303,申万行业分类,10303200101,430101,1992/3/30,2007/7/2,0,1030320,房地产,103032001,房地产开发
60,000011.XSHE,11,XSHE,深物业A,深圳市物业发展(集团)股份有限公司,10303,申万行业分类,10303200101,430101,2007/7/2,2008/1/2,0,1030320,房地产,103032001,房地产开发
61,000011.XSHE,11,XSHE,深物业A,深圳市物业发展(集团)股份有限公司,10303,申万行业分类,10303200101,430101,2008/1/2,2008/6/2,0,1030320,房地产,103032001,房地产开发
62,000011.XSHE,11,XSHE,深物业A,深圳市物业发展(集团)股份有限公司,10303,申万行业分类,10303200101,430101,2008/6/2,,1,1030320,房地产,103032001,房地产开发
63,000012.XSHE,12,XSHE,南玻A,中国南玻集团股份有限公司,10303,申万行业分类,10303060201,610201,2014/1/1,2015/7/21,0,1030306,建筑材料,103030602,玻璃制造
64,000012.XSHE,12,XSHE,南玻A,中国南玻集团股份有限公司,10303,申万行业分类,10303060201,610201,2015/7/21,,1,1030306,建筑材料,103030602,玻璃制造
65,000012.XSHE,12,XSHE,南玻A,中国南玻集团股份有限公司,10303,申万行业分类,10303290101,250101,1992/2/28,2007/7/2,0,1030329,建筑建材,103032901,建筑材料
66,000012.XSHE,12,XSHE,南玻A,中国南玻集团股份有限公司,10303,申万行业分类,10303290101,250101,2007/7/2,2008/6/2,0,1030329,建筑建材,103032901,建筑材料
67,000012.XSHE,12,XSHE,南玻A,中国南玻集团股份有限公司,10303,申万行业分类,10303290101,250101,2008/6/2,2014/1/1,0,1030329,建筑建材,103032901,建筑材料
68,000013.XSHE,13,XSHE,*ST石化A,深圳石化工业集团股份有限公司,10303,申万行业分类,10303030501,220501,2003/5/1,,1,1030303,化工,103030305,塑料
69,000013.XSHE,13,XSHE,*ST石化A,深圳石化工业集团股份有限公司,10303,申万行业分类,10303280101,510101,1991/12/11,2003/5/1,0,1030328,综合,103032801,综合
70,000014.XSHE,14,XSHE,沙河股份,沙河实业股份有限公司,10303,申万行业分类,10303200101,430101,2001/5/1,2007/7/2,0,1030320,房地产,103032001,房地产开发
71,000014.XSHE,14,XSHE,沙河股份,沙河实业股份有限公司,10303,申万行业分类,10303200101,430101,2007/7/2,2008/1/2,0,1030320,房地产,103032001,房地产开发
72,000014.XSHE,14,XSHE,沙河股份,沙河实业股份有限公司,10303,申万行业分类,10303200101,430101,2008/1/2,2008/6/2,0,1030320,房地产,103032001,房地产开发
73,000014.XSHE,14,XSHE,沙河股份,沙河实业股份有限公司,10303,申万行业分类,10303200101,430101,2008/6/2,,1,1030320,房地产,103032001,房地产开发
74,000014.XSHE,14,XSHE,沙河股份,沙河实业股份有限公司,10303,申万行业分类,10303320201,320201,1991/12/19,2001/5/1,0,1030332,信息设备,103033202,计算机设备
75,000015.XSHE,15,XSHE,PT中浩A,深圳中浩(集团)股份有限公司,10303,申万行业分类,10303280101,510101,1992/6/25,2007/7/2,0,1030328,综合,103032801,综合
76,000015.XSHE,15,XSHE,PT中浩A,深圳中浩(集团)股份有限公司,10303,申万行业分类,10303280101,510101,2007/7/2,,1,1030328,综合,103032801,综合
77,000016.XSHE,16,XSHE,深康佳A,康佳集团股份有限公司,10303,申万行业分类,10303130201,330201,2007/7/2,2008/1/2,0,1030313,家用电器,103031302,视听器材
78,000016.XSHE,16,XSHE,深康佳A,康佳集团股份有限公司,10303,申万行业分类,10303130201,330201,2008/1/2,2008/6/2,0,1030313,家用电器,103031302,视听器材
79,000016.XSHE,16,XSHE,深康佳A,康佳集团股份有限公司,10303,申万行业分类,10303130201,330201,2008/6/2,,1,1030313,家用电器,103031302,视听器材
80,000016.XSHE,16,XSHE,深康佳A,康佳集团股份有限公司,10303,申万行业分类,10303130201,330201,1992/3/27,2007/7/2,0,1030313,家用电器,103031302,视听器材
81,000017.XSHE,17,XSHE,深中华A,深圳中华自行车(集团)股份有限公司,10303,申万行业分类,10303110401,280401,2014/1/1,,1,1030311,汽车,103031104,其他交运设备
82,000017.XSHE,17,XSHE,深中华A,深圳中华自行车(集团)股份有限公司,10303,申万行业分类,10303310301,310301,1992/3/31,2007/7/2,0,1030331,交运设备,103033103,非汽车交运设备
83,000017.XSHE,17,XSHE,深中华A,深圳中华自行车(集团)股份有限公司,10303,申万行业分类,10303310301,310301,2007/7/2,2008/6/2,0,1030331,交运设备,103033103,非汽车交运设备
84,000017.XSHE,17,XSHE,深中华A,深圳中华自行车(集团)股份有限公司,10303,申万行业分类,10303310301,310301,2008/6/2,2011/10/10,0,1030331,交运设备,103033103,非汽车交运设备
85,000017.XSHE,17,XSHE,深中华A,深圳中华自行车(集团)股份有限公司,10303,申万行业分类,10303310305,310307,2011/10/10,2014/1/1,0,1030331,交运设备,103033103,非汽车交运设备
86,000018.XSHE,18,XSHE,神州长城,神州长城股份有限公司,10303,申万行业分类,10303070201,620201,2016/5/25,,1,1030307,建筑装饰,103030702,装修装饰
87,000018.XSHE,18,XSHE,神州长城,神州长城股份有限公司,10303,申万行业分类,10303150104,350104,1992/6/16,2007/7/2,0,1030315,纺织服装,103031501,纺织制造
88,000018.XSHE,18,XSHE,神州长城,神州长城股份有限公司,10303,申万行业分类,10303150104,350104,2007/7/2,2008/6/2,0,1030315,纺织服装,103031501,纺织制造
89,000018.XSHE,18,XSHE,神州长城,神州长城股份有限公司,10303,申万行业分类,10303150104,350104,2008/6/2,2013/1/1,0,1030315,纺织服装,103031501,纺织制造
90,000018.XSHE,18,XSHE,神州长城,神州长城股份有限公司,10303,申万行业分类,10303200101,430101,2015/7/1,2015/11/5,0,1030320,房地产,103032001,房地产开发
91,000018.XSHE,18,XSHE,神州长城,神州长城股份有限公司,10303,申万行业分类,10303200101,430101,2015/11/5,2016/5/25,0,1030320,房地产,103032001,房地产开发
92,000018.XSHE,18,XSHE,神州长城,神州长城股份有限公司,10303,申万行业分类,10303280101,510101,2013/1/1,2013/7/1,0,1030328,综合,103032801,综合
93,000018.XSHE,18,XSHE,神州长城,神州长城股份有限公司,10303,申万行业分类,10303280101,510101,2013/7/1,2015/7/1,0,1030328,综合,103032801,综合
94,000019.XSHE,19,XSHE,深深宝A,深圳市深宝实业股份有限公司,10303,申万行业分类,10303140204,340304,1992/10/12,2007/7/2,0,1030314,食品饮料,103031402,饮料制造
95,000019.XSHE,19,XSHE,深深宝A,深圳市深宝实业股份有限公司,10303,申万行业分类,10303140204,340304,2007/7/2,2008/1/2,0,1030314,食品饮料,103031402,饮料制造
96,000019.XSHE,19,XSHE,深深宝A,深圳市深宝实业股份有限公司,10303,申万行业分类,10303140204,340304,2008/1/2,2008/6/2,0,1030314,食品饮料,103031402,饮料制造
97,000019.XSHE,19,XSHE,深深宝A,深圳市深宝实业股份有限公司,10303,申万行业分类,10303140204,340304,2008/6/2,2015/10/26,0,1030314,食品饮料,103031402,饮料制造
98,000019.XSHE,19,XSHE,深深宝A,深圳市深宝实业股份有限公司,10303,申万行业分类,10303140204,340304,2015/10/26,2016/2/19,0,1030314,食品饮料,103031402,饮料制造
99,000019.XSHE,19,XSHE,深深宝A,深圳市深宝实业股份有限公司,10303,申万行业分类,10303140204,340304,2016/2/19,,1,1030314,食品饮料,103031402,饮料制造
100,000020.XSHE,20,XSHE,深华发A,深圳中恒华发股份有限公司,10303,申万行业分类,10303120203,270201,1992/4/28,2007/7/2,0,1030312,电子,103031202,元件
101,000020.XSHE,20,XSHE,深华发A,深圳中恒华发股份有限公司,10303,申万行业分类,10303120203,270201,2007/7/2,2008/6/2,0,1030312,电子,103031202,元件
102,000020.XSHE,20,XSHE,深华发A,深圳中恒华发股份有限公司,10303,申万行业分类,10303120203,270201,2008/6/2,2011/1/10,0,1030312,电子,103031202,元件
103,000020.XSHE,20,XSHE,深华发A,深圳中恒华发股份有限公司,10303,申万行业分类,10303120501,270501,2011/1/10,2011/10/10,0,1030312,电子,103031205,电子制造
104,000020.XSHE,20,XSHE,深华发A,深圳中恒华发股份有限公司,10303,申万行业分类,10303120501,270501,2011/10/10,,1,1030312,电子,103031205,电子制造
105,000021.XSHE,21,XSHE,深科技,深圳长城开发科技股份有限公司,10303,申万行业分类,10303250101,710101,2014/1/1,,1,1030325,计算机,103032501,计算机设备
106,000021.XSHE,21,XSHE,深科技,深圳长城开发科技股份有限公司,10303,申万行业分类,10303320201,320201,1994/2/2,2007/7/2,0,1030332,信息设备,103033202,计算机设备
107,000021.XSHE,21,XSHE,深科技,深圳长城开发科技股份有限公司,10303,申万行业分类,10303320201,320201,2007/7/2,2008/6/2,0,1030332,信息设备,103033202,计算机设备
108,000021.XSHE,21,XSHE,深科技,深圳长城开发科技股份有限公司,10303,申万行业分类,10303320201,320201,2008/6/2,2014/1/1,0,1030332,信息设备,103033202,计算机设备
109,000022.XSHE,22,XSHE,深赤湾A,深圳赤湾港航股份有限公司,10303,申万行业分类,10303190101,420101,1993/5/5,2007/7/2,0,1030319,交通运输,103031901,港口
110,000022.XSHE,22,XSHE,深赤湾A,深圳赤湾港航股份有限公司,10303,申万行业分类,10303190101,420101,2007/7/2,2008/1/2,0,1030319,交通运输,103031901,港口
111,000022.XSHE,22,XSHE,深赤湾A,深圳赤湾港航股份有限公司,10303,申万行业分类,10303190101,420101,2008/1/2,2008/6/2,0,1030319,交通运输,103031901,港口
112,000022.XSHE,22,XSHE,深赤湾A,深圳赤湾港航股份有限公司,10303,申万行业分类,10303190101,420101,2008/6/2,,1,1030319,交通运输,103031901,港口
113,000023.XSHE,23,XSHE,深天地A,深圳市天地(集团)股份有限公司,10303,申万行业分类,10303060303,610303,2014/1/1,,1,1030306,建筑材料,103030603,其他建材
114,000023.XSHE,23,XSHE,深天地A,深圳市天地(集团)股份有限公司,10303,申万行业分类,10303290104,250104,2013/7/1,2014/1/1,0,1030329,建筑建材,103032901,建筑材料
115,000023.XSHE,23,XSHE,深天地A,深圳市天地(集团)股份有限公司,10303,申万行业分类,10303290201,250203,2011/10/10,2013/7/1,0,1030329,建筑建材,103032902,建筑装饰
116,000023.XSHE,23,XSHE,深天地A,深圳市天地(集团)股份有限公司,10303,申万行业分类,10303290205,250201,1993/4/29,2007/7/2,0,1030329,建筑建材,103032902,建筑装饰
117,000023.XSHE,23,XSHE,深天地A,深圳市天地(集团)股份有限公司,10303,申万行业分类,10303290205,250201,2007/7/2,2008/6/2,0,1030329,建筑建材,103032902,建筑装饰
118,000023.XSHE,23,XSHE,深天地A,深圳市天地(集团)股份有限公司,10303,申万行业分类,10303290205,250201,2008/6/2,2011/10/10,0,1030329,建筑建材,103032902,建筑装饰
119,000024.XSHE,24,XSHE,招商地产,招商局地产控股股份有限公司,10303,申万行业分类,10303190101,420101,1993/3/15,2002/5/1,0,1030319,交通运输,103031901,港口
120,000024.XSHE,24,XSHE,招商地产,招商局地产控股股份有限公司,10303,申万行业分类,10303200101,430101,2002/5/1,2007/7/2,0,1030320,房地产,103032001,房地产开发
121,000024.XSHE,24,XSHE,招商地产,招商局地产控股股份有限公司,10303,申万行业分类,10303200101,430101,2007/7/2,2008/1/2,0,1030320,房地产,103032001,房地产开发
122,000024.XSHE,24,XSHE,招商地产,招商局地产控股股份有限公司,10303,申万行业分类,10303200101,430101,2008/1/2,2008/6/2,0,1030320,房地产,103032001,房地产开发
123,000024.XSHE,24,XSHE,招商地产,招商局地产控股股份有限公司,10303,申万行业分类,10303200101,430101,2008/6/2,,1,1030320,房地产,103032001,房地产开发
124,000025.XSHE,25,XSHE,特力A,深圳市特力(集团)股份有限公司,10303,申万行业分类,10303110301,280301,2014/1/1,,1,1030311,汽车,103031103,汽车服务
125,000025.XSHE,25,XSHE,特力A,深圳市特力(集团)股份有限公司,10303,申万行业分类,10303310401,310401,1993/6/21,2007/7/2,0,1030331,交运设备,103033104,交运设备服务
126,000025.XSHE,25,XSHE,特力A,深圳市特力(集团)股份有限公司,10303,申万行业分类,10303310401,310401,2007/7/2,2008/6/2,0,1030331,交运设备,103033104,交运设备服务
127,000025.XSHE,25,XSHE,特力A,深圳市特力(集团)股份有限公司,10303,申万行业分类,10303310401,310401,2008/6/2,2014/1/1,0,1030331,交运设备,103033104,交运设备服务
128,000026.XSHE,26,XSHE,飞亚达A,飞亚达(集团)股份有限公司,10303,申万行业分类,10303160302,360303,2007/7/2,2008/6/2,0,1030316,轻工制造,103031603,家用轻工
129,000026.XSHE,26,XSHE,飞亚达A,飞亚达(集团)股份有限公司,10303,申万行业分类,10303160302,360303,2008/6/2,2011/1/10,0,1030316,轻工制造,103031603,家用轻工
130,000026.XSHE,26,XSHE,飞亚达A,飞亚达(集团)股份有限公司,10303,申万行业分类,10303160303,360304,2011/1/10,2011/10/10,0,1030316,轻工制造,103031603,家用轻工
131,000026.XSHE,26,XSHE,飞亚达A,飞亚达(集团)股份有限公司,10303,申万行业分类,10303160303,360304,2011/10/10,2015/11/2,0,1030316,轻工制造,103031603,家用轻工
132,000026.XSHE,26,XSHE,飞亚达A,飞亚达(集团)股份有限公司,10303,申万行业分类,10303160303,360304,2015/11/2,,1,1030316,轻工制造,103031603,家用轻工
133,000026.XSHE,26,XSHE,飞亚达A,飞亚达(集团)股份有限公司,10303,申万行业分类,10303300301,260301,1993/6/3,2007/7/2,0,1030330,机械设备,103033003,仪器仪表
134,000027.XSHE,27,XSHE,深圳能源,深圳能源集团股份有限公司,10303,申万行业分类,10303180101,410101,1993/9/3,2007/7/2,0,1030318,公用事业,103031801,电力
135,000027.XSHE,27,XSHE,深圳能源,深圳能源集团股份有限公司,10303,申万行业分类,10303180101,410101,2007/7/2,2008/1/2,0,1030318,公用事业,103031801,电力
136,000027.XSHE,27,XSHE,深圳能源,深圳能源集团股份有限公司,10303,申万行业分类,10303180101,410101,2008/1/2,2008/6/2,0,1030318,公用事业,103031801,电力
137,000027.XSHE,27,XSHE,深圳能源,深圳能源集团股份有限公司,10303,申万行业分类,10303180101,410101,2008/6/2,2015/10/26,0,1030318,公用事业,103031801,电力
138,000027.XSHE,27,XSHE,深圳能源,深圳能源集团股份有限公司,10303,申万行业分类,10303180101,410101,2015/10/26,2015/11/2,0,1030318,公用事业,103031801,电力
139,000027.XSHE,27,XSHE,深圳能源,深圳能源集团股份有限公司,10303,申万行业分类,10303180101,410101,2015/11/2,,1,1030318,公用事业,103031801,电力
140,000028.XSHE,28,XSHE,国药一致,国药集团一致药业股份有限公司,10303,申万行业分类,10303140204,340304,1993/5/5,2001/9/1,0,1030314,食品饮料,103031402,饮料制造
141,000028.XSHE,28,XSHE,国药一致,国药集团一致药业股份有限公司,10303,申万行业分类,10303170401,370401,2001/9/1,2007/7/2,0,1030317,医药生物,103031704,医药商业
142,000028.XSHE,28,XSHE,国药一致,国药集团一致药业股份有限公司,10303,申万行业分类,10303170401,370401,2007/7/2,2008/1/2,0,1030317,医药生物,103031704,医药商业
143,000028.XSHE,28,XSHE,国药一致,国药集团一致药业股份有限公司,10303,申万行业分类,10303170401,370401,2008/1/2,2008/6/2,0,1030317,医药生物,103031704,医药商业
144,000028.XSHE,28,XSHE,国药一致,国药集团一致药业股份有限公司,10303,申万行业分类,10303170401,370401,2008/6/2,2015/7/1,0,1030317,医药生物,103031704,医药商业
145,000028.XSHE,28,XSHE,国药一致,国药集团一致药业股份有限公司,10303,申万行业分类,10303170401,370401,2015/7/1,2015/11/2,0,1030317,医药生物,103031704,医药商业
146,000028.XSHE,28,XSHE,国药一致,国药集团一致药业股份有限公司,10303,申万行业分类,10303170401,370401,2015/11/2,,1,1030317,医药生物,103031704,医药商业
147,000029.XSHE,29,XSHE,深深房A,深圳经济特区房地产(集团)股份有限公司,10303,申万行业分类,10303200101,430101,2007/7/2,2008/1/2,0,1030320,房地产,103032001,房地产开发
148,000029.XSHE,29,XSHE,深深房A,深圳经济特区房地产(集团)股份有限公司,10303,申万行业分类,10303200101,430101,2008/1/2,2008/6/2,0,1030320,房地产,103032001,房地产开发
149,000029.XSHE,29,XSHE,深深房A,深圳经济特区房地产(集团)股份有限公司,10303,申万行业分类,10303200101,430101,2008/6/2,,1,1030320,房地产,103032001,房地产开发
150,000029.XSHE,29,XSHE,深深房A,深圳经济特区房地产(集团)股份有限公司,10303,申万行业分类,10303200101,430101,1993/9/15,2007/7/2,0,1030320,房地产,103032001,房地产开发
151,000030.XSHE,30,XSHE,富奥股份,富奥汽车零部件股份有限公司,10303,申万行业分类,10303110201,280201,2014/1/1,2017/5/26,0,1030311,汽车,103031102,汽车零部件
152,000030.XSHE,30,XSHE,富奥股份,富奥汽车零部件股份有限公司,10303,申万行业分类,10303110201,280201,2017/5/26,,1,1030311,汽车,103031102,汽车零部件
153,000030.XSHE,30,XSHE,富奥股份,富奥汽车零部件股份有限公司,10303,申万行业分类,10303160305,360301,1993/6/28,2002/9/1,0,1030316,轻工制造,103031603,家用轻工
154,000030.XSHE,30,XSHE,富奥股份,富奥汽车零部件股份有限公司,10303,申万行业分类,10303160305,360301,2002/9/1,2007/7/2,0,1030316,轻工制造,103031603,家用轻工
155,000030.XSHE,30,XSHE,富奥股份,富奥汽车零部件股份有限公司,10303,申万行业分类,10303160305,360301,2007/7/2,2008/6/2,0,1030316,轻工制造,103031603,家用轻工
156,000030.XSHE,30,XSHE,富奥股份,富奥汽车零部件股份有限公司,10303,申万行业分类,10303160305,360301,2008/6/2,2011/10/10,0,1030316,轻工制造,103031603,家用轻工
157,000030.XSHE,30,XSHE,富奥股份,富奥汽车零部件股份有限公司,10303,申万行业分类,10303280101,510101,2011/10/10,2013/7/1,0,1030328,综合,103032801,综合
